source_url,title,authors,abstract_url,pdf_url,submitted_date
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=150,Length Generalization Bounds for Transformers,"Andy Yang,Pascal Bergsträßer,Georg Zetzsche,David Chiang,Anthony W. Lin",https://arxiv.org/abs/2603.02238,https://arxiv.orghttps://arxiv.org/pdf/2603.02238,"Submitted13 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=150,Concept Heterogeneity-aware Representation Steering,"Laziz U. Abdullaev,Noelle Y. L. Wong,Ryan T. Z. Lee,Shiqi Jiang,Khoi N. M. Nguyen,Tan M. Nguyen",https://arxiv.org/abs/2603.02237,https://arxiv.orghttps://arxiv.org/pdf/2603.02237,"Submitted13 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=150,CUDABench: Benchmarking LLMs for Text-to-CUDA Generation,"Jiace Zhu,Wentao Chen,Qi Fan,Zhixing Ren,Junying Wu,Xing Zhe Chai,Chotiwit Rungrueangwutthinon,Yehan Ma,An Zou",https://arxiv.org/abs/2603.02236,https://arxiv.orghttps://arxiv.org/pdf/2603.02236,"Submitted13 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=150,Talking with Verifiers: Automatic Specification Generation for Neural Network Verification,"Yizhak Y. Elboher,Reuven Peleg,Zhouxing Shi,Guy Katz,Jan Křetínský",https://arxiv.org/abs/2603.02235,https://arxiv.orghttps://arxiv.org/pdf/2603.02235,"Submitted13 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=150,Structured vs. Unstructured Pruning: An Exponential Gap,"Davide Ferré,Frédéric Giroire,Emanuele Natale,Frederik Mallmann-Trenn",https://arxiv.org/abs/2603.02234,https://arxiv.orghttps://arxiv.org/pdf/2603.02234,"Submitted13 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=150,Adaptive Personalized FederatedLearningvia Multi-task Averaging of Kernel Mean Embeddings,"Jean-Baptiste Fermanian,Batiste Le Bars,Aurélien Bellet",https://arxiv.org/abs/2603.02233,https://arxiv.orghttps://arxiv.org/pdf/2603.02233,"Submitted13 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=150,Beyond Binary Preferences: A Principled Framework for Reward Modeling with Ordinal Feedback,"Amirhossein Afsharrad,Ruida Zhou,Luca Viano,Sanjay Lall,Mohammad Ghavamzadeh",https://arxiv.org/abs/2603.02232,https://arxiv.orghttps://arxiv.org/pdf/2603.02232,"Submitted13 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=150,Physics-Informed Neural Networks with Architectural Physics Embedding for Large-Scale Wave Field Reconstruction,"Huiwen Zhang,Feng Ye,Chu Ma",https://arxiv.org/abs/2603.02231,https://arxiv.orghttps://arxiv.org/pdf/2603.02231,"Submitted12 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=150,Generalized Discrete Diffusion with Self-Correction,"Linxuan Wang,Ziyi Wang,Yikun Bai,Wei Deng,Guang Lin,Qifan Song",https://arxiv.org/abs/2603.02230,https://arxiv.orghttps://arxiv.org/pdf/2603.02230,"Submitted12 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Safety Training Persists Through Helpfulness Optimization in LLM Agents,Benjamin Plaut,https://arxiv.org/abs/2603.02229,https://arxiv.orghttps://arxiv.org/pdf/2603.02229,"Submitted12 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Neural Paging:LearningContext Management Policies for Turing-Complete Agents,"Liang Chen,Qi Liu",https://arxiv.org/abs/2603.02228,https://arxiv.orghttps://arxiv.org/pdf/2603.02228,"Submitted11 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Routing Absorption in Sparse Attention: Why Random Gates Are Hard to Beat,Keston Aquino-Michaels,https://arxiv.org/abs/2603.02227,https://arxiv.orghttps://arxiv.org/pdf/2603.02227,"Submitted11 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Efficient Sparse Selective-Update RNNs for Long-Range Sequence Modeling,"Bojian Yin,Shurong Wang,Haoyu Tan,Sander Bohte,Federico Corradi,Guoqi Li",https://arxiv.org/abs/2603.02226,https://arxiv.orghttps://arxiv.org/pdf/2603.02226,"Submitted11 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Scaling Reward Modeling without Human Supervision,"Jingxuan Fan,Yueying Li,Zhenting Qi,Dinghuai Zhang,Kianté Brantley,Sham M. Kakade,Hanlin Zhang",https://arxiv.org/abs/2603.02225,https://arxiv.orghttps://arxiv.org/pdf/2603.02225,"Submitted10 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Subspace Geometry Governs Catastrophic Forgetting in Low-Rank Adaptation,Brady Steele,https://arxiv.org/abs/2603.02224,https://arxiv.orghttps://arxiv.org/pdf/2603.02224,"Submitted10 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Characterizing and Predicting Wildfire Evacuation Behavior: A Dual-Stage ML Approach,"Sazzad Bin Bashar Polock,Anandi Dutta,Subasish Das",https://arxiv.org/abs/2603.02223,https://arxiv.orghttps://arxiv.org/pdf/2603.02223,"Submitted10 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,MedCalc-Bench Doesn't Measure What You Think: A Benchmark Audit and the Case for Open-Book Evaluation,Artus Krohn-Grimberghe,https://arxiv.org/abs/2603.02222,https://arxiv.orghttps://arxiv.org/pdf/2603.02222,"Submitted10 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,MedFeat: Model-Aware and Explainability-Driven Feature Engineering with LLMs for Clinical Tabular Prediction,"Zizheng Zhang,Yiming Li,Justin Xu,Jinyu Wang,Rui Wang,Lei Song,Jiang Bian,David W Eyre,Jingjing Fu",https://arxiv.org/abs/2603.02221,https://arxiv.orghttps://arxiv.org/pdf/2603.02221,"Submitted10 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Forecasting as Rendering: A 2D Gaussian Splatting Framework for Time Series Forecasting,"Yixin Wang,Yifan Hu,Peiyuan Liu,Naiqi Li,Dai Tao,Shu-Tao Xia",https://arxiv.org/abs/2603.02220,https://arxiv.orghttps://arxiv.org/pdf/2603.02220,"Submitted10 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,NExT-Guard: Training-Free Streaming Safeguard without Token-Level Labels,"Junfeng Fang,Nachuan Chen,Houcheng Jiang,Dan Zhang,Fei Shen,Xiang Wang,Xiangnan He,Tat-Seng Chua",https://arxiv.org/abs/2603.02219,https://arxiv.orghttps://arxiv.org/pdf/2603.02219,"Submitted10 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Self-Play Only Evolves When Self-Synthetic Pipeline Ensures Learnable Information Gain,"Wei Liu,Siya Qi,Yali Du,Yulan He",https://arxiv.org/abs/2603.02218,https://arxiv.orghttps://arxiv.org/pdf/2603.02218,"Submitted10 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Is Retraining-Free Enough? The Necessity of Router Calibration for Efficient MoE Compression,"Sieun Hyeon,Jaeyoung Do",https://arxiv.org/abs/2603.02217,https://arxiv.orghttps://arxiv.org/pdf/2603.02217,"Submitted10 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,ATPO: Adaptive Tree Policy Optimization for Multi-Turn Medical Dialogue,"Ruike Cao,Shaojie Bai,Fugen Yao,Liang Dong,Jian Xu,Li Xiao",https://arxiv.org/abs/2603.02216,https://arxiv.orghttps://arxiv.org/pdf/2603.02216,"Submitted10 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,RxnNano:Training Compact LLMs for Chemical Reaction and Retrosynthesis Prediction via Hierarchical CurriculumLearning,"Ran Li,Shimin Di,Haowei LI,Luanshi Bu,Jiachuan Wang,Wangze Ni,Lei Chen",https://arxiv.org/abs/2603.02215,https://arxiv.orghttps://arxiv.org/pdf/2603.02215,"Submitted10 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Federated Inference: Toward Privacy-Preserving Collaborative and Incentivized Model Serving,"Jungwon Seo,Ferhat Ozgur Catak,Chunming Rong,Jaeyeon Jang",https://arxiv.org/abs/2603.02214,https://arxiv.orghttps://arxiv.org/pdf/2603.02214,"Submitted9 February, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Novel technique based on Léja Points Approximation for Log-determinant Estimation of Large matrices,"Verlon Roel Mbingui,Antoine Tambue,Issa Karambal",https://arxiv.org/abs/2603.02207,https://arxiv.orghttps://arxiv.org/pdf/2603.02207,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Analytical Exploration of Spatial Audio Cues: A Differentiable Multi-Sphere Scattering Model,"Siminfar Samakoush Galougah,Pranav Pulijala,Ramani Duraiswami",https://arxiv.org/abs/2603.02205,https://arxiv.orghttps://arxiv.org/pdf/2603.02205,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Partial Causal StructureLearningfor Valid Selective Conformal Inference under Interventions,"Amir Asiaee,Kavey Aryan,James P. Long",https://arxiv.org/abs/2603.02204,https://arxiv.orghttps://arxiv.org/pdf/2603.02204,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Frontier Models Can Take Actions at Low Probabilities,"Alex Serrano,Wen Xing,David Lindner,Erik Jenner",https://arxiv.org/abs/2603.02202,https://arxiv.orghttps://arxiv.org/pdf/2603.02202,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Adaptive Confidence Regularization for Multimodal Failure Detection,"Moru Liu,Hao Dong,Olga Fink,Mario Trapp",https://arxiv.org/abs/2603.02200,https://arxiv.orghttps://arxiv.org/pdf/2603.02200,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Conformal Policy Control,"Drew Prinster,Clara Fannjiang,Ji Won Park,Kyunghyun Cho,Anqi Liu,Suchi Saria,Samuel Stanton",https://arxiv.org/abs/2603.02196,https://arxiv.orghttps://arxiv.org/pdf/2603.02196,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,From Leaderboard to Deployment: Code Quality Challenges in AV Perception Repositories,"Mateus Karvat,Bram Adams,Sidney Givigi",https://arxiv.org/abs/2603.02194,https://arxiv.orghttps://arxiv.org/pdf/2603.02194,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Symbol-Equivariant Recurrent Reasoning Models,"Richard Freinschlag,Timo Bertram,Erich Kobler,Andreas Mayr,Günter Klambauer",https://arxiv.org/abs/2603.02193,https://arxiv.orghttps://arxiv.org/pdf/2603.02193,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Sketch2Colab: Sketch-Conditioned Multi-Human Animation via Controllable Flow Distillation,"Divyanshu Daiya,Aniket Bera",https://arxiv.org/abs/2603.02190,https://arxiv.orghttps://arxiv.org/pdf/2603.02190,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Multi-Head Low-Rank Attention,"Songtao Liu,Hongwu Peng,Zhiwei Zhang,Zhengyu Chen,Yue Guo",https://arxiv.org/abs/2603.02188,https://arxiv.orghttps://arxiv.org/pdf/2603.02188,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,MAC: A Conversion Rate Prediction Benchmark Featuring Labels Under Multiple Attribution Mechanisms,"Jinqi Wu,Sishuo Chen,Zhangming Chan,Yong Bai,Lei Zhang,Sheng Chen,Chenghuan Hou,Xiang-Rong Sheng,Han Zhu,Jian Xu,Bo Zheng,Chaoyou Fu",https://arxiv.org/abs/2603.02184,https://arxiv.orghttps://arxiv.org/pdf/2603.02184,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Leveraging Model Soups to Classify Intangible Cultural Heritage Images from the Mekong Delta,"Quoc-Khang Tran,Minh-Thien Nguyen,Nguyen-Khang Pham",https://arxiv.org/abs/2603.02181,https://arxiv.orghttps://arxiv.org/pdf/2603.02181,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Reservoir Subspace Injection for Online ICA under Top-n Whitening,"Wenjun Xiao,Yuda Bi,Vince D Calhoun",https://arxiv.org/abs/2603.02178,https://arxiv.orghttps://arxiv.org/pdf/2603.02178,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,De-paradox Tree: Breaking Down Simpson's Paradox via A Kernel-Based Partition Algorithm,"Xian Teng,Yu-Ru Lin",https://arxiv.org/abs/2603.02174,https://arxiv.orghttps://arxiv.org/pdf/2603.02174,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,SageBwd: A Trainable Low-bit Attention,"Jintao Zhang,Marco Chen,Haoxu Wang,Kai Jiang,Ion Stoica,Joseph E. Gonzalez,Jianfei Chen,Jun Zhu",https://arxiv.org/abs/2603.02170,https://arxiv.orghttps://arxiv.org/pdf/2603.02170,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Instrumental and Proximal Causal Inference with Gaussian Processes,"Yuqi Zhang,Krikamol Muandet,Dino Sejdinovic,Edwin Fong,Siu Lun Chau",https://arxiv.org/abs/2603.02159,https://arxiv.orghttps://arxiv.org/pdf/2603.02159,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Near-Optimal Regret for KL-Regularized Multi-Armed Bandits,"Kaixuan Ji,Qingyue Zhao,Heyang Zhao,Qiwei Di,Quanquan Gu",https://arxiv.org/abs/2603.02155,https://arxiv.orghttps://arxiv.org/pdf/2603.02155,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,MachineLearning(ML) library in Linux kernel,Viacheslav Dubeyko,https://arxiv.org/abs/2603.02145,https://arxiv.orghttps://arxiv.org/pdf/2603.02145,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Is Bigger Always Better? Efficiency Analysis in Resource-Constrained Small Object Detection,"Kwame Mbobda-Kuate,Gabriel Kasmi",https://arxiv.org/abs/2603.02142,https://arxiv.orghttps://arxiv.org/pdf/2603.02142,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Pencil Puzzle Bench: A Benchmark for Multi-Step Verifiable Reasoning,Justin Waugh,https://arxiv.org/abs/2603.02119,https://arxiv.orghttps://arxiv.org/pdf/2603.02119,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Robometer: Scaling General-Purpose Robotic Reward Models via Trajectory Comparisons,"Anthony Liang,Yigit Korkmaz,Jiahui Zhang,Minyoung Hwang,Abrar Anwar,Sidhant Kaushik,Aditya Shah,Alex S. Huang,Luke Zettlemoyer,Dieter Fox,Yu Xiang,Anqi Li,Andreea Bobu,Abhishek Gupta,Stephen Tu,Erdem Biyik,Jesse Zhang",https://arxiv.org/abs/2603.02115,https://arxiv.orghttps://arxiv.org/pdf/2603.02115,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Recursive Models for Long-Horizon Reasoning,"Chenxiao Yang,Nathan Srebro,Zhiyuan Li",https://arxiv.org/abs/2603.02112,https://arxiv.orghttps://arxiv.org/pdf/2603.02112,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Orchestrating Multimodal DNN Workloads in Wireless Neural Processing,"Sai Xu,Kai-Kit Wong,Yanan Du,Hyundong Shin",https://arxiv.org/abs/2603.02109,https://arxiv.orghttps://arxiv.org/pdf/2603.02109,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Stochastic Multi-Armed Bandits with Limited Control Variates,"Arun Verma,Manjesh Kumar Hanawal,Arun Rajkumar",https://arxiv.org/abs/2603.02100,https://arxiv.orghttps://arxiv.org/pdf/2603.02100,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,On the Rate of Convergence of GD in Non-linear Neural Networks: An Adversarial Robustness Perspective,"Guy Smorodinsky,Sveta Gimpleson,Itay Safran",https://arxiv.org/abs/2603.02095,https://arxiv.orghttps://arxiv.org/pdf/2603.02095,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Adam Converges Without Any Modification On Update Rules,"Yushun Zhang,Bingran Li,Congliang Chen,Zhi-Quan Luo,Ruoyu Sun",https://arxiv.org/abs/2603.02092,https://arxiv.orghttps://arxiv.org/pdf/2603.02092,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Learningfrom Synthetic Data Improves Multi-hop Reasoning,"Anmol Kabra,Yilun Yin,Albert Gong,Kamilė Stankevičiūtė,Dongyoung Go,Johann Lee,Katie Z. Luo,Carla P. Gomes,Kilian Q. Weinberger",https://arxiv.org/abs/2603.02091,https://arxiv.orghttps://arxiv.org/pdf/2603.02091,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,"High-quality, high-information datasets for universal atomisticmachinelearning","Cesare Malosso,Filippo Bigi,Paolo Pegolo,Joseph W. Abbott,Philip Loche,Mariana Rossi,Michele Ceriotti,Arslan Mazitov",https://arxiv.org/abs/2603.02089,https://arxiv.orghttps://arxiv.org/pdf/2603.02089,"Submitted3 March, 2026;v1submitted 2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Detection-Gated Glottal Segmentation with Zero-Shot Cross-Dataset Transfer and Clinical Feature Extraction,Harikrishnan Unnikrishnan,https://arxiv.org/abs/2603.02087,https://arxiv.orghttps://arxiv.org/pdf/2603.02087,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,"GenDB: The Next Generation of Query Processing -- Synthesized, Not Engineered","Jiale Lao,Immanuel Trummer",https://arxiv.org/abs/2603.02081,https://arxiv.orghttps://arxiv.org/pdf/2603.02081,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,From Pixels to Patches: Pooling Strategies for Earth Embeddings,"Isaac Corley,Caleb Robinson,Inbal Becker-Reshef,Juan M. Lavista Ferres",https://arxiv.org/abs/2603.02080,https://arxiv.orghttps://arxiv.org/pdf/2603.02080,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Scaling Laws of SignSGD in Linear Regression: When Does It Outperform SGD?,"Jihwan Kim,Dogyoon Song,Chulhee Yun",https://arxiv.org/abs/2603.02069,https://arxiv.orghttps://arxiv.org/pdf/2603.02069,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Accelerating PDE Surrogates via RL-Guided Mesh Optimization,"Yang Meng,Ruoxi Jiang,Zhuokai Zhao,Chong Liu,Rebecca Willett,Yuxin Chen",https://arxiv.org/abs/2603.02066,https://arxiv.orghttps://arxiv.org/pdf/2603.02066,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=200,Never Saddle for Reparameterized Steepest Descent as Mirror Flow,"Tom Jacobs,Chao Zhou,Rebekka Burkholz",https://arxiv.org/abs/2603.02064,https://arxiv.orghttps://arxiv.org/pdf/2603.02064,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,TRAKNN: Efficient Trajectory Aware Spatiotemporal kNN for Rare Meteorological Trajectory Detection,"Guillaume Coulaud,Davide Faranda",https://arxiv.org/abs/2603.02059,https://arxiv.orghttps://arxiv.org/pdf/2603.02059,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Strategic Advice in the Age of Personal AI,"Yueyang Liu,Wichinpong Park Sinchaisri",https://arxiv.org/abs/2603.02055,https://arxiv.orghttps://arxiv.org/pdf/2603.02055,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Expanding LLM Agent Boundaries with Strategy-Guided Exploration,"Andrew Szot,Michael Kirchhof,Omar Attia,Alexander Toshev",https://arxiv.org/abs/2603.02045,https://arxiv.orghttps://arxiv.org/pdf/2603.02045,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Leave-One-Out Prediction for General Hypothesis Classes,"Jian Qian,Jiachen Xu",https://arxiv.org/abs/2603.02043,https://arxiv.orghttps://arxiv.org/pdf/2603.02043,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Graph neural network force fields for adiabatic dynamics of lattice Hamiltonians,"Yunhao Fan,Gia-Wei Chern",https://arxiv.org/abs/2603.02039,https://arxiv.orghttps://arxiv.org/pdf/2603.02039,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,TCG CREST System Description for the DISPLACE-M Challenge,"Nikhil Raghav,Md Sahidullah",https://arxiv.org/abs/2603.02030,https://arxiv.orghttps://arxiv.org/pdf/2603.02030,"Submitted2 March, 2026;v1submitted 2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Rich Insights from Cheap Signals: Efficient Evaluations via Tensor Factorization,"Felipe Maia Polo,Aida Nematzadeh,Virginia Aglietti,Adam Fisch,Isabela Albuquerque",https://arxiv.org/abs/2603.02029,https://arxiv.orghttps://arxiv.org/pdf/2603.02029,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Latent attention on masked patches for flow reconstruction,"Ben Eze,Luca Magri,Andrea Nóvoa",https://arxiv.org/abs/2603.02028,https://arxiv.orghttps://arxiv.org/pdf/2603.02028,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Learningto Read Where to Look: Disease-Aware Vision-Language Pretraining for 3D CT,"Simon Ging,Philipp Arnold,Sebastian Walter,Hani Alnahas,Hannah Bast,Elmar Kotter,Jiancheng Yang,Behzad Bozorgtabar,Thomas Brox",https://arxiv.org/abs/2603.02026,https://arxiv.orghttps://arxiv.org/pdf/2603.02026,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Revealing Combinatorial Reasoning of GNNs via Graph Concept Bottleneck Layer,"Yue Niu,Zhaokai Sun,Jiayi Yang,Xiaofeng Cao,Rui Fan,Xin Sun,Hanli Wang,Wei Ye",https://arxiv.org/abs/2603.02025,https://arxiv.orghttps://arxiv.org/pdf/2603.02025,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=250,Selection as Power: Constrained Reinforcement for Bounded Decision Authority,"Jose Manuel de la Chica Rodriguez,Juan Manuel Vera Díaz",https://arxiv.org/abs/2603.02019,https://arxiv.orghttps://arxiv.org/pdf/2603.02019,"Submitted2 March, 2026;originally announcedMarch 2026."
